Date,Product,Category,Units_Sold,Price,Stock_Level,Revenue,Promotion,Day_Of_Week,Month
2025-01-23,Shorts,Pants,26,30,388,780,0,3,1
2025-01-24,Shorts,Pants,23,30,365,690,0,4,1
2025-01-25,Shorts,Pants,37,30,328,1110,1,5,1
2025-01-26,Shorts,Pants,34,30,294,1020,0,6,1
2025-01-27,Shorts,Pants,19,30,275,570,0,0,1
2025-01-28,Shorts,Pants,20,30,255,600,0,1,1
2025-01-29,Shorts,Pants,30,30,225,900,1,2,1
2025-01-30,Shorts,Pants,25,30,200,750,0,3,1
2025-01-31,Shorts,Pants,18,30,182,540,0,4,1
2025-02-01,Shorts,Pants,34,30,148,1020,0,5,2
2025-02-02,Shorts,Pants,34,30,114,1020,0,6,2
2025-02-03,Shorts,Pants,26,30,88,780,0,0,2
2025-02-04,Shorts,Pants,29,30,378,870,1,1,2
2025-02-05,Shorts,Pants,21,30,357,630,0,2,2
2025-02-06,Shorts,Pants,18,30,339,540,0,3,2
2025-02-07,Shorts,Pants,23,30,316,690,0,4,2
2025-02-08,Shorts,Pants,30,30,286,900,0,5,2
2025-02-09,Shorts,Pants,35,30,251,1050,1,6,2
2025-02-10,Shorts,Pants,19,30,232,570,0,0,2
2025-02-11,Shorts,Pants,25,30,207,750,0,1,2
2025-02-12,Shorts,Pants,23,30,184,690,0,2,2
2025-02-13,Shorts,Pants,37,30,147,1110,1,3,2
2025-02-14,Shorts,Pants,26,30,121,780,0,4,2
2025-02-15,Shorts,Pants,32,30,89,960,0,5,2
2025-02-16,Shorts,Pants,30,30,398,900,1,6,2
2025-02-17,Shorts,Pants,20,30,378,600,0,0,2
2025-02-18,Shorts,Pants,24,30,354,720,0,1,2
2025-02-19,Shorts,Pants,22,30,332,660,0,2,2
2025-02-20,Shorts,Pants,36,30,296,1080,1,3,2
2025-02-21,Shorts,Pants,21,30,275,630,0,4,2
2025-02-22,Shorts,Pants,22,30,253,660,0,5,2
2025-02-23,Shorts,Pants,24,30,229,720,0,6,2
2025-02-24,Shorts,Pants,29,30,200,870,1,0,2
2025-02-25,Shorts,Pants,20,30,180,600,0,1,2
2025-02-26,Shorts,Pants,23,30,157,690,0,2,2
2025-02-27,Shorts,Pants,19,30,138,570,0,3,2
2025-02-28,Shorts,Pants,22,30,116,660,0,4,2
2025-03-01,Shorts,Pants,43,30,308,1290,1,5,3
2025-03-02,Shorts,Pants,27,30,281,810,0,6,3
2025-03-03,Shorts,Pants,21,30,260,630,0,0,3
2025-03-04,Shorts,Pants,20,30,240,600,0,1,3
2025-03-05,Shorts,Pants,18,30,222,540,0,2,3
2025-03-06,Shorts,Pants,17,30,205,510,0,3,3
2025-03-07,Shorts,Pants,27,30,178,810,1,4,3
2025-03-08,Shorts,Pants,30,30,148,900,0,5,3
2025-03-09,Shorts,Pants,28,30,120,840,0,6,3
2025-03-10,Shorts,Pants,27,30,93,810,0,0,3
2025-03-11,Shorts,Pants,21,30,351,630,0,1,3
2025-03-12,Shorts,Pants,21,30,330,630,0,2,3
2025-03-13,Shorts,Pants,20,30,310,600,0,3,3
2025-03-14,Shorts,Pants,26,30,284,780,0,4,3
2025-03-15,Shorts,Pants,28,30,256,840,0,5,3
2025-03-16,Shorts,Pants,29,30,227,870,0,6,3
2025-03-17,Shorts,Pants,21,30,206,630,0,0,3
2025-03-18,Shorts,Pants,21,30,185,630,0,1,3
2025-03-19,Shorts,Pants,18,30,167,540,0,2,3
2025-03-20,Shorts,Pants,30,30,137,900,1,3,3
2025-03-21,Shorts,Pants,19,30,118,570,0,4,3
2025-03-22,Shorts,Pants,28,30,90,840,0,5,3
2025-03-23,Shorts,Pants,31,30,348,930,0,6,3
2025-03-24,Shorts,Pants,32,30,316,960,0,0,3
2025-03-25,Shorts,Pants,20,30,296,600,0,1,3
2025-03-26,Shorts,Pants,22,30,274,660,0,2,3
2025-03-27,Shorts,Pants,27,30,247,810,0,3,3
2025-03-28,Shorts,Pants,26,30,221,780,0,4,3
2025-03-29,Shorts,Pants,30,30,191,900,0,5,3
2025-03-30,Shorts,Pants,26,30,165,780,0,6,3
2025-03-31,Shorts,Pants,23,30,142,690,0,0,3
2025-04-01,Shorts,Pants,21,30,121,630,0,1,4
2025-04-02,Shorts,Pants,17,30,104,510,0,2,4
2025-04-03,Shorts,Pants,22,30,82,660,0,3,4
2025-04-04,Shorts,Pants,30,30,257,900,1,4,4
2025-04-05,Shorts,Pants,29,30,228,870,0,5,4
2025-04-06,Shorts,Pants,28,30,200,840,0,6,4
2025-04-07,Shorts,Pants,27,30,173,810,0,0,4
2025-04-08,Shorts,Pants,23,30,150,690,0,1,4
2025-04-09,Shorts,Pants,19,30,131,570,0,2,4
2025-04-10,Shorts,Pants,32,30,99,960,1,3,4
2025-04-11,Shorts,Pants,28,30,355,840,1,4,4
2025-04-12,Shorts,Pants,27,30,328,810,0,5,4
2025-04-13,Shorts,Pants,28,30,300,840,0,6,4
2025-04-14,Shorts,Pants,18,30,282,540,0,0,4
2025-04-15,Shorts,Pants,20,30,262,600,0,1,4
2025-04-16,Shorts,Pants,18,30,244,540,0,2,4
2025-04-17,Shorts,Pants,18,30,226,540,0,3,4
2025-04-18,Shorts,Pants,27,30,199,810,0,4,4
2025-04-19,Shorts,Pants,29,30,170,870,0,5,4
2025-04-20,Shorts,Pants,32,30,138,960,0,6,4
2025-04-21,Shorts,Pants,23,30,115,690,0,0,4
2025-04-22,Shorts,Pants,33,30,82,990,1,1,4
2025-04-23,Shorts,Pants,20,30,306,600,0,2,4
2025-04-24,Shorts,Pants,21,30,285,630,0,3,4
2025-04-25,Shorts,Pants,27,30,258,810,0,4,4
2025-04-26,Shorts,Pants,22,30,236,660,0,5,4
2025-04-27,Shorts,Pants,23,30,213,690,0,6,4
2025-04-28,Shorts,Pants,25,30,188,750,0,0,4
2025-04-29,Shorts,Pants,25,30,163,750,0,1,4
2025-04-30,Shorts,Pants,21,30,142,630,0,2,4
2025-05-01,Shorts,Pants,21,30,121,630,0,3,5
2025-05-02,Shorts,Pants,36,30,85,1080,1,4,5
2025-05-03,Shorts,Pants,28,30,427,840,0,5,5
2025-05-04,Shorts,Pants,23,30,404,690,0,6,5
2025-05-05,Shorts,Pants,23,30,381,690,0,0,5
2025-05-06,Shorts,Pants,24,30,357,720,0,1,5
2025-05-07,Shorts,Pants,20,30,337,600,0,2,5
2025-05-08,Shorts,Pants,20,30,317,600,0,3,5
2025-05-09,Shorts,Pants,25,30,292,750,1,4,5
2025-05-10,Shorts,Pants,39,30,253,1170,1,5,5
2025-05-11,Shorts,Pants,25,30,228,750,0,6,5
2025-05-12,Shorts,Pants,20,30,208,600,0,0,5
2025-05-13,Shorts,Pants,22,30,186,660,0,1,5
2025-05-14,Shorts,Pants,19,30,167,570,0,2,5
2025-05-15,Shorts,Pants,23,30,144,690,0,3,5
2025-05-16,Shorts,Pants,21,30,123,630,0,4,5
2025-05-17,Shorts,Pants,37,30,86,1110,1,5,5
2025-05-18,Shorts,Pants,26,30,305,780,0,6,5
2025-05-19,Shorts,Pants,24,30,281,720,0,0,5
2025-05-20,Shorts,Pants,20,30,261,600,0,1,5
2025-05-21,Shorts,Pants,22,30,239,660,0,2,5
2025-05-22,Shorts,Pants,21,30,218,630,0,3,5
2025-05-23,Shorts,Pants,26,30,192,780,0,4,5
2025-05-24,Shorts,Pants,30,30,162,900,0,5,5
2025-05-25,Shorts,Pants,29,30,133,870,0,6,5
2025-05-26,Shorts,Pants,24,30,109,720,0,0,5
2025-05-27,Shorts,Pants,23,30,86,690,0,1,5
2025-05-28,Shorts,Pants,19,30,364,570,0,2,5
2025-05-29,Shorts,Pants,20,30,344,600,0,3,5
2025-05-30,Shorts,Pants,26,30,318,780,0,4,5
2025-05-31,Shorts,Pants,31,30,287,930,0,5,5
2025-06-01,Shorts,Pants,19,30,268,570,0,6,6
2025-06-02,Shorts,Pants,23,30,245,690,0,0,6
2025-06-03,Shorts,Pants,19,30,226,570,0,1,6
2025-06-04,Shorts,Pants,22,30,204,660,0,2,6
2025-06-05,Shorts,Pants,29,30,175,870,0,3,6
2025-06-06,Shorts,Pants,25,30,150,750,0,4,6
2025-06-07,Shorts,Pants,31,30,119,930,0,5,6
2025-06-08,Shorts,Pants,28,30,91,840,0,6,6
2025-06-09,Shorts,Pants,26,30,363,780,0,0,6
2025-06-10,Shorts,Pants,23,30,340,690,0,1,6
2025-06-11,Shorts,Pants,21,30,319,630,0,2,6
2025-06-12,Shorts,Pants,23,30,296,690,0,3,6
2025-06-13,Shorts,Pants,20,30,276,600,0,4,6
2025-06-14,Shorts,Pants,33,30,243,990,0,5,6
2025-06-15,Shorts,Pants,30,30,213,900,0,6,6
2025-06-16,Shorts,Pants,31,30,182,930,1,0,6
2025-06-17,Shorts,Pants,29,30,153,870,1,1,6
2025-06-18,Shorts,Pants,22,30,131,660,0,2,6
2025-06-19,Shorts,Pants,19,30,112,570,0,3,6
2025-06-20,Shorts,Pants,27,30,85,810,0,4,6
2025-06-21,Shorts,Pants,30,30,281,900,0,5,6
2025-06-22,Shorts,Pants,28,30,253,840,0,6,6
2025-06-23,Shorts,Pants,21,30,232,630,0,0,6
2025-06-24,Shorts,Pants,23,30,209,690,0,1,6
2025-06-25,Shorts,Pants,23,30,186,690,0,2,6
2025-06-26,Shorts,Pants,18,30,168,540,0,3,6
2025-06-27,Shorts,Pants,20,30,148,600,0,4,6
2025-06-28,Shorts,Pants,24,30,124,720,0,5,6
2025-06-29,Shorts,Pants,28,30,96,840,0,6,6
2025-06-30,Shorts,Pants,29,30,314,870,0,0,6
2025-07-01,Shorts,Pants,20,30,294,600,0,1,7
2025-07-02,Shorts,Pants,25,30,269,750,0,2,7
2025-07-03,Shorts,Pants,22,30,247,660,0,3,7
2025-07-04,Shorts,Pants,19,30,228,570,0,4,7
2025-07-05,Shorts,Pants,28,30,200,840,0,5,7
2025-07-06,Shorts,Pants,28,30,172,840,0,6,7
2025-07-07,Shorts,Pants,26,30,146,780,0,0,7
2025-07-08,Shorts,Pants,22,30,124,660,0,1,7
2025-07-09,Shorts,Pants,29,30,95,870,0,2,7
2025-07-10,Shorts,Pants,24,30,328,720,0,3,7
2025-07-11,Shorts,Pants,20,30,308,600,0,4,7
2025-07-12,Shorts,Pants,30,30,278,900,0,5,7
2025-07-13,Shorts,Pants,34,30,244,1020,1,6,7
2025-07-14,Shorts,Pants,24,30,220,720,0,0,7
2025-07-15,Shorts,Pants,26,30,194,780,1,1,7
2025-07-16,Shorts,Pants,23,30,171,690,0,2,7
2025-07-17,Shorts,Pants,26,30,145,780,0,3,7
2025-07-18,Shorts,Pants,19,30,126,570,0,4,7
2025-07-19,Shorts,Pants,23,30,103,690,0,5,7
2025-07-20,Shorts,Pants,35,30,434,1050,1,6,7
2025-07-21,Shorts,Pants,19,30,415,570,0,0,7
2025-07-22,Shorts,Pants,22,30,393,660,0,1,7
2025-07-23,Shorts,Pants,22,30,371,660,0,2,7
2025-07-24,Shorts,Pants,22,30,349,660,0,3,7
2025-07-25,Shorts,Pants,20,30,329,600,0,4,7
2025-07-26,Shorts,Pants,23,30,306,690,0,5,7
2025-07-27,Shorts,Pants,26,30,280,780,0,6,7
2025-07-28,Shorts,Pants,24,30,256,720,0,0,7
2025-07-29,Shorts,Pants,23,30,233,690,0,1,7
2025-07-30,Shorts,Pants,22,30,211,660,0,2,7
2025-07-31,Shorts,Pants,19,30,192,570,0,3,7
2025-08-01,Shorts,Pants,17,30,175,510,0,4,8
2025-08-02,Shorts,Pants,29,30,146,870,0,5,8
2025-08-03,Shorts,Pants,29,30,117,870,0,6,8
2025-08-04,Shorts,Pants,22,30,95,660,0,0,8
2025-08-05,Shorts,Pants,25,30,370,750,0,1,8
2025-08-06,Shorts,Pants,22,30,348,660,0,2,8
2025-08-07,Shorts,Pants,17,30,331,510,0,3,8
2025-08-08,Shorts,Pants,23,30,308,690,0,4,8
2025-08-09,Shorts,Pants,31,30,277,930,0,5,8
2025-08-10,Shorts,Pants,31,30,246,930,0,6,8
2025-08-11,Shorts,Pants,28,30,218,840,0,0,8
2025-08-12,Shorts,Pants,20,30,198,600,0,1,8
2025-08-13,Shorts,Pants,19,30,179,570,0,2,8
2025-08-14,Shorts,Pants,15,30,164,450,0,3,8
2025-08-15,Shorts,Pants,21,30,143,630,0,4,8
2025-08-16,Shorts,Pants,33,30,110,990,0,5,8
2025-08-17,Shorts,Pants,29,30,81,870,0,6,8
2025-08-18,Shorts,Pants,24,30,397,720,0,0,8
2025-08-19,Shorts,Pants,21,30,376,630,0,1,8
2025-08-20,Shorts,Pants,27,30,349,810,0,2,8
2025-08-21,Shorts,Pants,25,30,324,750,0,3,8
2025-08-22,Shorts,Pants,20,30,304,600,0,4,8
2025-08-23,Shorts,Pants,38,30,266,1140,1,5,8
2025-08-24,Shorts,Pants,28,30,238,840,0,6,8
2025-08-25,Shorts,Pants,35,30,203,1050,1,0,8
2025-08-26,Shorts,Pants,22,30,181,660,0,1,8
2025-08-27,Shorts,Pants,19,30,162,570,0,2,8
2025-08-28,Shorts,Pants,29,30,133,870,1,3,8
2025-08-29,Shorts,Pants,28,30,105,840,0,4,8
2025-08-30,Shorts,Pants,32,30,449,960,0,5,8
2025-08-31,Shorts,Pants,24,30,425,720,0,6,8
2025-09-01,Shorts,Pants,26,30,399,780,0,0,9
2025-09-02,Shorts,Pants,22,30,377,660,0,1,9
2025-09-03,Shorts,Pants,24,30,353,720,0,2,9
2025-09-04,Shorts,Pants,24,30,329,720,1,3,9
2025-09-05,Shorts,Pants,33,30,296,990,1,4,9
2025-09-06,Shorts,Pants,30,30,266,900,0,5,9
2025-09-07,Shorts,Pants,27,30,239,810,0,6,9
2025-09-08,Shorts,Pants,24,30,215,720,0,0,9
2025-09-09,Shorts,Pants,23,30,192,690,0,1,9
2025-09-10,Shorts,Pants,19,30,173,570,0,2,9
2025-09-11,Shorts,Pants,23,30,150,690,0,3,9
2025-09-12,Shorts,Pants,34,30,116,1020,1,4,9
2025-09-13,Shorts,Pants,28,30,88,840,0,5,9
2025-09-14,Shorts,Pants,33,30,351,990,0,6,9
2025-09-15,Shorts,Pants,18,30,333,540,0,0,9
2025-09-16,Shorts,Pants,29,30,304,870,0,1,9
2025-09-17,Shorts,Pants,25,30,279,750,1,2,9
2025-09-18,Shorts,Pants,28,30,251,840,1,3,9
2025-09-19,Shorts,Pants,22,30,229,660,0,4,9
2025-09-20,Shorts,Pants,34,30,195,1020,0,5,9
2025-09-21,Shorts,Pants,31,30,164,930,0,6,9
2025-09-22,Shorts,Pants,24,30,140,720,0,0,9
2025-09-23,Shorts,Pants,20,30,120,600,0,1,9
2025-09-24,Shorts,Pants,22,30,98,660,0,2,9
2025-09-25,Shorts,Pants,21,30,449,630,0,3,9
2025-09-26,Shorts,Pants,25,30,424,750,0,4,9
2025-09-27,Shorts,Pants,24,30,400,720,0,5,9
2025-09-28,Shorts,Pants,42,30,358,1260,1,6,9
2025-09-29,Shorts,Pants,22,30,336,660,0,0,9
2025-09-30,Shorts,Pants,32,30,304,960,1,1,9
2025-10-01,Shorts,Pants,19,30,285,570,0,2,10
2025-10-02,Shorts,Pants,22,30,263,660,0,3,10
2025-10-03,Shorts,Pants,14,30,249,420,0,4,10
2025-10-04,Shorts,Pants,25,30,224,750,0,5,10
2025-10-05,Shorts,Pants,24,30,200,720,0,6,10
2025-10-06,Shorts,Pants,24,30,176,720,0,0,10
2025-10-07,Shorts,Pants,29,30,147,870,1,1,10
2025-10-08,Shorts,Pants,17,30,130,510,0,2,10
2025-10-09,Shorts,Pants,19,30,111,570,0,3,10
2025-10-10,Shorts,Pants,24,30,87,720,0,4,10
2025-10-11,Shorts,Pants,25,30,321,750,0,5,10
2025-10-12,Shorts,Pants,27,30,294,810,0,6,10
2025-10-13,Shorts,Pants,20,30,274,600,0,0,10
2025-10-14,Shorts,Pants,22,30,252,660,0,1,10
2025-10-15,Shorts,Pants,21,30,231,630,0,2,10
2025-10-16,Shorts,Pants,28,30,203,840,0,3,10
2025-10-17,Shorts,Pants,26,30,177,780,0,4,10
2025-10-18,Shorts,Pants,30,30,147,900,0,5,10
2025-10-19,Shorts,Pants,31,30,116,930,0,6,10
2025-10-20,Shorts,Pants,27,30,89,810,1,0,10
2025-10-21,Shorts,Pants,24,30,268,720,0,1,10
2025-10-22,Shorts,Pants,23,30,245,690,0,2,10
2025-10-23,Shorts,Pants,28,30,217,840,0,3,10
2025-10-24,Shorts,Pants,30,30,187,900,1,4,10
2025-10-25,Shorts,Pants,32,30,155,960,0,5,10
2025-10-26,Shorts,Pants,24,30,131,720,0,6,10
2025-10-27,Shorts,Pants,20,30,111,600,0,0,10
2025-10-28,Shorts,Pants,32,30,293,960,1,1,10
2025-10-29,Shorts,Pants,23,30,270,690,0,2,10
2025-10-30,Shorts,Pants,33,30,237,990,1,3,10
2025-10-31,Shorts,Pants,22,30,215,660,0,4,10
2025-11-01,Shorts,Pants,41,30,174,1230,0,5,11
2025-11-02,Shorts,Pants,55,30,119,1650,1,6,11
2025-11-03,Shorts,Pants,41,30,318,1230,1,0,11
2025-11-04,Shorts,Pants,39,30,279,1170,1,1,11
2025-11-05,Shorts,Pants,26,30,253,780,0,2,11
2025-11-06,Shorts,Pants,30,30,223,900,0,3,11
2025-11-07,Shorts,Pants,40,30,183,1200,0,4,11
2025-11-08,Shorts,Pants,41,30,142,1230,0,5,11
2025-11-09,Shorts,Pants,41,30,101,1230,0,6,11
2025-11-10,Shorts,Pants,29,30,417,870,0,0,11
2025-11-11,Shorts,Pants,25,30,392,750,0,1,11
2025-11-12,Shorts,Pants,33,30,359,990,0,2,11
2025-11-13,Shorts,Pants,27,30,332,810,0,3,11
2025-11-14,Shorts,Pants,43,30,289,1290,1,4,11
2025-11-15,Shorts,Pants,45,30,244,1350,0,5,11
2025-11-16,Shorts,Pants,33,30,211,990,0,6,11
2025-11-17,Shorts,Pants,39,30,172,1170,1,0,11
2025-11-18,Shorts,Pants,31,30,141,930,0,1,11
2025-11-19,Shorts,Pants,38,30,103,1140,0,2,11
2025-11-20,Shorts,Pants,32,30,338,960,0,3,11
2025-11-21,Shorts,Pants,29,30,309,870,0,4,11
2025-11-22,Shorts,Pants,42,30,267,1260,0,5,11
2025-11-23,Shorts,Pants,40,30,227,1200,0,6,11
2025-11-24,Shorts,Pants,35,30,192,1050,0,0,11
2025-11-25,Shorts,Pants,28,30,164,840,0,1,11
2025-11-26,Shorts,Pants,41,30,123,1230,1,2,11
2025-11-27,Shorts,Pants,33,30,90,990,0,3,11
2025-11-28,Shorts,Pants,38,30,255,1140,0,4,11
2025-11-29,Shorts,Pants,38,30,217,1140,0,5,11
2025-11-30,Shorts,Pants,32,30,185,960,0,6,11
2025-12-01,Shorts,Pants,28,30,157,840,0,0,12
2025-12-02,Shorts,Pants,43,30,114,1290,1,1,12
2025-12-03,Shorts,Pants,49,30,406,1470,1,2,12
2025-12-04,Shorts,Pants,31,30,375,930,0,3,12
2025-12-05,Shorts,Pants,34,30,341,1020,1,4,12
2025-12-06,Shorts,Pants,38,30,303,1140,0,5,12
2025-12-07,Shorts,Pants,50,30,253,1500,1,6,12
2025-12-08,Shorts,Pants,34,30,219,1020,0,0,12
2025-12-09,Shorts,Pants,34,30,185,1020,0,1,12
2025-12-10,Shorts,Pants,27,30,158,810,0,2,12
2025-12-11,Shorts,Pants,42,30,116,1260,1,3,12
2025-12-12,Shorts,Pants,40,30,311,1200,1,4,12
2025-12-13,Shorts,Pants,44,30,267,1320,0,5,12
2025-12-14,Shorts,Pants,43,30,224,1290,0,6,12
2025-12-15,Shorts,Pants,36,30,188,1080,0,0,12
2025-12-16,Shorts,Pants,28,30,160,840,0,1,12
2025-12-17,Shorts,Pants,43,30,117,1290,1,2,12
2025-12-18,Shorts,Pants,30,30,87,900,0,3,12
2025-12-19,Shorts,Pants,37,30,359,1110,0,4,12
2025-12-20,Shorts,Pants,37,30,322,1110,0,5,12
2025-12-21,Shorts,Pants,44,30,278,1320,0,6,12
2025-12-22,Shorts,Pants,39,30,239,1170,1,0,12
2025-12-23,Shorts,Pants,38,30,201,1140,1,1,12
2025-12-24,Shorts,Pants,40,30,161,1200,1,2,12
2025-12-25,Shorts,Pants,30,30,131,900,0,3,12
2025-12-26,Shorts,Pants,33,30,98,990,0,4,12
2025-12-27,Shorts,Pants,39,30,336,1170,0,5,12
2025-12-28,Shorts,Pants,42,30,294,1260,0,6,12
2025-12-29,Shorts,Pants,35,30,259,1050,0,0,12
2025-12-30,Shorts,Pants,32,30,227,960,0,1,12
2025-12-31,Shorts,Pants,35,30,192,1050,0,2,12
2025-01-01,Flannel Shirt,Shirts,18,44,322,792,0,2,1
2025-01-02,Flannel Shirt,Shirts,13,44,309,572,0,3,1
2025-01-03,Flannel Shirt,Shirts,22,44,287,968,1,4,1
2025-01-04,Flannel Shirt,Shirts,20,44,267,880,0,5,1
2025-01-05,Flannel Shirt,Shirts,13,44,254,572,0,6,1
2025-01-06,Flannel Shirt,Shirts,9,44,245,396,0,0,1
2025-01-07,Flannel Shirt,Shirts,17,44,228,748,0,1,1
2025-01-08,Flannel Shirt,Shirts,22,44,206,968,1,2,1
2025-01-09,Flannel Shirt,Shirts,15,44,191,660,0,3,1
2025-01-10,Flannel Shirt,Shirts,21,44,170,924,0,4,1
2025-01-11,Flannel Shirt,Shirts,24,44,146,1056,1,5,1
2025-01-12,Flannel Shirt,Shirts,20,44,126,880,0,6,1
2025-01-13,Flannel Shirt,Shirts,15,44,111,660,0,0,1
2025-01-14,Flannel Shirt,Shirts,19,44,92,836,1,1,1
2025-01-15,Flannel Shirt,Shirts,17,44,404,748,0,2,1
2025-01-16,Flannel Shirt,Shirts,12,44,392,528,0,3,1
2025-01-17,Flannel Shirt,Shirts,14,44,378,616,0,4,1
2025-01-18,Flannel Shirt,Shirts,16,44,362,704,0,5,1
2025-01-19,Flannel Shirt,Shirts,18,44,344,792,0,6,1
2025-01-20,Flannel Shirt,Shirts,16,44,328,704,0,0,1
2025-01-21,Flannel Shirt,Shirts,21,44,307,924,0,1,1
2025-01-22,Flannel Shirt,Shirts,18,44,289,792,1,2,1
2025-01-23,Flannel Shirt,Shirts,16,44,273,704,0,3,1
2025-01-24,Flannel Shirt,Shirts,13,44,260,572,1,4,1
2025-01-25,Flannel Shirt,Shirts,17,44,243,748,0,5,1
2025-01-26,Flannel Shirt,Shirts,20,44,223,880,0,6,1
2025-01-27,Flannel Shirt,Shirts,13,44,210,572,0,0,1
2025-01-28,Flannel Shirt,Shirts,11,44,199,484,0,1,1
2025-01-29,Flannel Shirt,Shirts,21,44,178,924,0,2,1
2025-01-30,Flannel Shirt,Shirts,12,44,166,528,0,3,1
2025-01-31,Flannel Shirt,Shirts,14,44,152,616,0,4,1
2025-02-01,Flannel Shirt,Shirts,15,44,137,660,0,5,2
2025-02-02,Flannel Shirt,Shirts,20,44,117,880,0,6,2
2025-02-03,Flannel Shirt,Shirts,15,44,102,660,0,0,2
2025-02-04,Flannel Shirt,Shirts,10,44,92,440,0,1,2
2025-02-05,Flannel Shirt,Shirts,19,44,287,836,1,2,2
2025-02-06,Flannel Shirt,Shirts,16,44,271,704,0,3,2
2025-02-07,Flannel Shirt,Shirts,13,44,258,572,0,4,2
2025-02-08,Flannel Shirt,Shirts,17,44,241,748,0,5,2
2025-02-09,Flannel Shirt,Shirts,21,44,220,924,1,6,2
2025-02-10,Flannel Shirt,Shirts,10,44,210,440,0,0,2
2025-02-11,Flannel Shirt,Shirts,17,44,193,748,0,1,2
2025-02-12,Flannel Shirt,Shirts,14,44,179,616,0,2,2
2025-02-13,Flannel Shirt,Shirts,16,44,163,704,0,3,2
2025-02-14,Flannel Shirt,Shirts,15,44,148,660,0,4,2
2025-02-15,Flannel Shirt,Shirts,17,44,131,748,0,5,2
2025-02-16,Flannel Shirt,Shirts,12,44,119,528,0,6,2
2025-02-17,Flannel Shirt,Shirts,16,44,103,704,0,0,2
2025-02-18,Flannel Shirt,Shirts,21,44,82,924,1,1,2
2025-02-19,Flannel Shirt,Shirts,16,44,322,704,0,2,2
2025-02-20,Flannel Shirt,Shirts,20,44,302,880,1,3,2
2025-02-21,Flannel Shirt,Shirts,20,44,282,880,0,4,2
2025-02-22,Flannel Shirt,Shirts,15,44,267,660,0,5,2
2025-02-23,Flannel Shirt,Shirts,16,44,251,704,1,6,2
2025-02-24,Flannel Shirt,Shirts,24,44,227,1056,1,0,2
2025-02-25,Flannel Shirt,Shirts,15,44,212,660,1,1,2
2025-02-26,Flannel Shirt,Shirts,14,44,198,616,0,2,2
2025-02-27,Flannel Shirt,Shirts,19,44,179,836,0,3,2
2025-02-28,Flannel Shirt,Shirts,11,44,168,484,0,4,2
2025-03-01,Flannel Shirt,Shirts,28,44,140,1232,1,5,3
2025-03-02,Flannel Shirt,Shirts,28,44,112,1232,1,6,3
2025-03-03,Flannel Shirt,Shirts,18,44,94,792,0,0,3
2025-03-04,Flannel Shirt,Shirts,14,44,80,616,0,1,3
2025-03-05,Flannel Shirt,Shirts,19,44,409,836,1,2,3
2025-03-06,Flannel Shirt,Shirts,16,44,393,704,0,3,3
2025-03-07,Flannel Shirt,Shirts,21,44,372,924,1,4,3
2025-03-08,Flannel Shirt,Shirts,16,44,356,704,0,5,3
2025-03-09,Flannel Shirt,Shirts,12,44,344,528,0,6,3
2025-03-10,Flannel Shirt,Shirts,18,44,326,792,1,0,3
2025-03-11,Flannel Shirt,Shirts,19,44,307,836,1,1,3
2025-03-12,Flannel Shirt,Shirts,14,44,293,616,0,2,3
2025-03-13,Flannel Shirt,Shirts,13,44,280,572,0,3,3
2025-03-14,Flannel Shirt,Shirts,22,44,258,968,1,4,3
2025-03-15,Flannel Shirt,Shirts,22,44,236,968,0,5,3
2025-03-16,Flannel Shirt,Shirts,22,44,214,968,0,6,3
2025-03-17,Flannel Shirt,Shirts,16,44,198,704,0,0,3
2025-03-18,Flannel Shirt,Shirts,16,44,182,704,0,1,3
2025-03-19,Flannel Shirt,Shirts,12,44,170,528,0,2,3
2025-03-20,Flannel Shirt,Shirts,14,44,156,616,0,3,3
2025-03-21,Flannel Shirt,Shirts,15,44,141,660,0,4,3
2025-03-22,Flannel Shirt,Shirts,25,44,116,1100,1,5,3
2025-03-23,Flannel Shirt,Shirts,19,44,97,836,0,6,3
2025-03-24,Flannel Shirt,Shirts,15,44,82,660,0,0,3
2025-03-25,Flannel Shirt,Shirts,16,44,446,704,0,1,3
2025-03-26,Flannel Shirt,Shirts,15,44,431,660,0,2,3
2025-03-27,Flannel Shirt,Shirts,11,44,420,484,0,3,3
2025-03-28,Flannel Shirt,Shirts,12,44,408,528,0,4,3
2025-03-29,Flannel Shirt,Shirts,27,44,381,1188,1,5,3
2025-03-30,Flannel Shirt,Shirts,21,44,360,924,0,6,3
2025-03-31,Flannel Shirt,Shirts,15,44,345,660,0,0,3
2025-04-01,Flannel Shirt,Shirts,13,44,332,572,0,1,4
2025-04-02,Flannel Shirt,Shirts,17,44,315,748,0,2,4
2025-04-03,Flannel Shirt,Shirts,17,44,298,748,0,3,4
2025-04-04,Flannel Shirt,Shirts,18,44,280,792,0,4,4
2025-04-05,Flannel Shirt,Shirts,20,44,260,880,0,5,4
2025-04-06,Flannel Shirt,Shirts,24,44,236,1056,1,6,4
2025-04-07,Flannel Shirt,Shirts,14,44,222,616,0,0,4
2025-04-08,Flannel Shirt,Shirts,17,44,205,748,0,1,4
2025-04-09,Flannel Shirt,Shirts,13,44,192,572,0,2,4
2025-04-10,Flannel Shirt,Shirts,14,44,178,616,0,3,4
2025-04-11,Flannel Shirt,Shirts,17,44,161,748,1,4,4
2025-04-12,Flannel Shirt,Shirts,16,44,145,704,0,5,4
